lexicon_id,lexicon_word,occurrences,modified_lexicon_entry,med_id,med_word,year,french_etymology,other_etymology,unknown_etymology,french_occurrences,other_occurrences,unknown_occurrences,pos_tag
10386,palays,10,,32206,palais,1300,1,1,0,10.0,10.0,,n.
10387,pale,4,,32214,pāle,1395,0,0,1,,,4.0,adv.
10388,palefrai,5,,32215,palefrei,1166,1,1,0,5.0,5.0,,n.
10389,paleis,14,,32235,palis,1296,1,1,0,14.0,14.0,,n.
10390,paleise,1,,32235,palis,1296,1,1,0,1.0,1.0,,n.
10391,pales,2,,32212,pāl(e,1209,1,1,0,2.0,2.0,,n.
10392,palet,3,,32226,palet,1425,1,1,0,3.0,3.0,,n.(2)
10393,paleys,7,,32235,palis,1296,1,1,0,7.0,7.0,,n.
10394,palfrai,4,,32215,palefrei,1166,1,1,0,4.0,4.0,,n.
10395,palfrais,1,palfra,32215,palefrei,1166,1,1,0,1.0,1.0,,n.
10396,palfray,7,,32215,palefrei,1166,1,1,0,7.0,7.0,,n.
10397,palfrei,2,,32215,palefrei,1166,1,1,0,2.0,2.0,,n.
10398,palfrey,5,,32215,palefrei,1166,1,1,0,5.0,5.0,,n.
10399,palfreys,1,palfrey,32215,palefrei,1166,1,1,0,1.0,1.0,,n.
10400,palle,14,,32242,palle,1425,0,0,1,,,14.0,n.
10402,palm,15,,32258,palm(e,1200,1,1,0,15.0,15.0,,n.
10403,palmare,4,,32652,paumer(e,1300,1,0,0,4.0,,,n.
10404,palmer,17,,32259,palmer,1400,1,0,0,17.0,,,n.
10405,palmeres,1,,32260,palmē̆r(e,1163,1,0,0,1.0,,,n.
10406,palmers,8,palmer,32259,palmer,1400,1,0,0,8.0,,,n.
10407,palmes,2,,32261,palmes,1398,0,1,0,,2.0,,n.
10410,pamp,1,,33970,pomp(e,1200,1,1,0,1.0,1.0,,n.
10412,pan,2,,32285,Pān,1393,0,1,0,,2.0,,n.
10413,pane,2,,32291,pān(e,1300,1,1,0,2.0,2.0,,n.
10414,paners,2,paner,32302,paniẹ̄̆r(e,1290,1,0,0,2.0,,,n.
10415,panes,3,,32176,paien,1207,1,0,0,3.0,,,n.
10416,pani,10,,5565,borg-panī,1253,0,0,1,,,10.0,n.
10417,panim,1,,32190,painim(e,1330,1,0,0,1.0,,,adj.
10418,panimes,1,panim,32190,painim(e,1330,1,0,0,1.0,,,adj.
10419,panis,1,,32288,panax,1200,0,1,0,,1.0,,n.
10421,panne,2,,32309,panne,1170,0,1,0,,2.0,,n.(1)
10422,pans,14,,33198,Pẹ̄ter-penī,1209,1,0,0,14.0,,,phr.
10423,panteren,1,,32319,pantē̆r(e,1300,1,1,0,1.0,1.0,,n.
10424,pappe,2,,32339,pappe,1175,0,1,0,,2.0,,n.
10425,pappes,1,pappen,32341,pappen,1400,0,0,1,,,1.0,v.
10426,par,91,,32344,par,1300,1,1,0,91.0,91.0,,prep.
10428,paradis,23,,32353,paradī̆s(e,1150,1,1,0,23.0,23.0,,n.
10429,paradise,1,,32353,paradī̆s(e,1150,1,1,0,1.0,1.0,,n.
10430,paradys,12,,32353,paradī̆s(e,1150,1,1,0,12.0,12.0,,n.
10431,parage,11,,32357,parāǧe,1275,1,0,0,11.0,,,n.
10432,parail,1,,29760,nōn-parail,1450,1,0,0,1.0,,,adj.
10433,paraile,2,,32420,pareil,1450,1,0,0,2.0,,,n.(1)
10434,paramur,1,,32364,paramǒur(e,1297,0,0,1,,,1.0,n.
10435,parauentour,1,,32370,paraventūr(e,1279,1,0,0,1.0,,,adv.
10436,parauenture,1,,32370,paraventūr(e,1279,1,0,0,1.0,,,adv.
10437,parayl,1,,29760,nōn-parail,1450,1,0,0,1.0,,,adj.
10438,parayle,1,,32420,pareil,1450,1,0,0,1.0,,,n.(1)
10439,parceiued,1,,32910,perceiven,1330,1,0,0,1.0,,,v.
10440,parceyued,1,,32910,perceiven,1330,1,0,0,1.0,,,v.
10441,parchemin,1,,32394,parchemī̆n,1200,1,1,0,1.0,1.0,,n.
10442,pard,1,,32406,parde,1382,1,1,0,1.0,1.0,,n.
10443,parfay,4,,32432,par fei,1246,1,0,0,4.0,,,adv. & interj.
10444,parforce,1,,32443,parforce,1330,1,0,0,1.0,,,adv.
10446,parish,2,,32460,parish(e,1300,1,0,0,2.0,,,n.
10447,parlement,33,,32476,parlement(e,1300,1,1,0,33.0,33.0,,n.
10448,pars,2,,32495,pars,1330,1,0,0,2.0,,,n. plural
10450,parseued,3,parseuen,32910,perceiven,1330,1,0,0,3.0,,,v.
10451,parseuede,1,parseuen,32910,perceiven,1330,1,0,0,1.0,,,v.
10452,part,20,,32497,part,1300,1,0,0,20.0,,,n.
10453,parte,2,,32531,part-tāker,1425,0,0,1,,,2.0,n.
10454,parted,4,,32501,parten,1230,1,0,0,4.0,,,v.
10455,parten,6,,32501,parten,1230,1,0,0,6.0,,,v.
10456,parteners,1,partener,32502,partenē̆r(e,1300,0,0,1,,,1.0,n.
10457,parti,17,,32518,pā̆rtī̆(e,1385,1,0,0,17.0,,,adj.
10458,parties,1,,32517,pā̆rtī̆(e,1300,1,0,0,1.0,,,n.
10459,parting,12,parten,32501,parten,1230,1,0,0,12.0,,,v.
10460,partinge,1,,32525,partinge,1300,0,0,1,,,1.0,ger.
10461,party,1,,32518,pā̆rtī̆(e,1385,1,0,0,1.0,,,adj.
10462,partye,1,,32518,pā̆rtī̆(e,1385,1,0,0,1.0,,,adj.
10463,paruink,3,,33161,pervink(e,1125,1,1,0,3.0,3.0,,n.
10465,pas,41,,32539,pā̆s(e,1121,1,1,0,41.0,41.0,,n.(1)
10466,pasaunt,1,passaunt,32552,passaunt,1330,1,0,0,1.0,,,adj.
10467,pase,7,,32539,pā̆s(e,1121,1,1,0,7.0,7.0,,n.(1)
10468,pased,2,pasen,32556,passen,1206,1,0,0,2.0,,,v.
10469,pasede,4,pasen,32556,passen,1206,1,0,0,4.0,,,v.
10470,paseþ,1,passeþ,32556,passen,1206,1,0,0,1.0,,,v.
10471,pasi,1,,32556,passen,1206,1,0,0,1.0,,,v.
10473,passe,19,,32553,passe,1440,0,1,0,,19.0,,n.
10474,passed,27,,32555,passed,1300,0,0,1,,,27.0,prep.
10475,passede,7,,32752,peisen,1382,1,0,0,7.0,,,v.
10476,passe(n)den,1,passen,32556,passen,1206,1,0,0,1.0,,,v.
10477,passeȝ,1,passeth,32556,passen,1206,1,0,0,1.0,,,v.
10478,passen,2,,32556,passen,1206,1,0,0,2.0,,,v.
10479,passeþ,6,,32556,passen,1206,1,0,0,6.0,,,v.
10480,passi,2,,32556,passen,1206,1,0,0,2.0,,,v.
10481,passion,1,pasion,32578,passiǒun,1225,1,1,0,1.0,1.0,,n.
10482,passione,1,passionen,32577,passiọ̄nen,1467,1,0,0,1.0,,,v.
10483,passioun,16,,32578,passiǒun,1225,1,1,0,16.0,16.0,,n.
10484,passy,1,,32556,passen,1206,1,0,0,1.0,,,v.
10485,pasy,1,,32556,passen,1206,1,0,0,1.0,,,v.
10487,paternoster,3,,32620,pā̆ter-noster,1175,1,1,0,3.0,3.0,,n.
10488,patriark,4,,32636,pā̆triark(e,1175,1,1,0,4.0,4.0,,n.
10489,patriarke,3,,32636,pā̆triark(e,1175,1,1,0,3.0,3.0,,n.
10492,patroun,1,,32645,pā̆trǒun,1300,1,1,0,1.0,1.0,,n.
10493,paþ,3,,32622,pā̆th,1155,0,1,0,,3.0,,n.
10494,paþe,4,,32622,pā̆th,1155,0,1,0,,4.0,,n.
10495,paþes,5,paþen,32623,pā̆then,1425,0,0,1,,,5.0,v.
10496,pauement,1,,32671,pāvement,1300,1,1,0,1.0,1.0,,n.
10499,pauilioun,1,,32674,pavilǒun,1225,1,0,0,1.0,,,n.
10500,pauiliouns,1,pauilioun,32674,pavilǒun,1225,1,0,0,1.0,,,n.
10501,pauilons,4,pauilun,32674,pavilǒun,1225,1,0,0,4.0,,,n.
10502,pauiloun,26,,32674,pavilǒun,1225,1,0,0,26.0,,,n.
10503,pauilouns,22,pauiloun,32674,pavilǒun,1225,1,0,0,22.0,,,n.
10504,pauiment,2,,32671,pāvement,1300,1,1,0,2.0,2.0,,n.
10506,paunter,2,,32659,pauntē̆r,1299,1,0,0,2.0,,,n.
10507,pautener,4,,32664,pautener,1294,1,0,0,4.0,,,n.
10508,pauteners,1,pautener,32664,pautener,1294,1,0,0,1.0,,,n.
10509,pay,9,,32172,pai(e,1300,1,0,0,9.0,,,n.
10510,payem,1,,32173,paiem,1330,0,0,1,,,1.0,n.
10511,payems,1,payem,32173,paiem,1330,0,0,1,,,1.0,n.
10512,payens,3,payen,32176,paien,1207,1,0,0,3.0,,,n.
10513,paylais,1,,32206,palais,1300,1,1,0,1.0,1.0,,n.
10514,payn,3,,32187,pain,1246,1,0,0,3.0,,,n.
10515,paynem,1,,32190,painim(e,1330,1,0,0,1.0,,,adj.
10516,paynes,1,paynen,32734,peinen,1330,1,1,0,1.0,1.0,,v.
10517,paynime,1,,32190,painim(e,1330,1,0,0,1.0,,,adj.
10518,paynimes,1,,32189,painim(e,1275,1,0,0,1.0,,,n.
10519,paynted,1,,33867,pointen,1325,1,1,0,1.0,1.0,,v.(1)
10520,pays,8,,3203,avoir-de-pois,1335,1,0,0,8.0,,,n.
10521,pece,9,,32690,pēce,1230,1,1,0,9.0,9.0,,n.
10522,peces,13,,32692,pēce(s-mēle,1325,0,0,1,,,13.0,adv.
10523,peched,1,pechen,32697,pēchen,1465,0,0,1,,,1.0,v.
10524,pecokes,1,pecok,33827,pō-cok,1175,0,0,1,,,1.0,n.
10525,peer,1,pe,32720,pē̆degru(e,1410,1,0,0,1.0,,,n.
10526,pees,4,pe,32720,pē̆degru(e,1410,1,0,0,4.0,,,n.
10527,pein,2,,32728,pein(e,1300,1,0,0,2.0,,,n.
10528,peine,5,,32728,pein(e,1300,1,0,0,5.0,,,n.
10529,peines,2,,32728,pein(e,1300,1,0,0,2.0,,,n.
10530,pekke,1,,32764,pē̆k(ke,1281,0,1,0,,1.0,,n.
10531,pekok,1,,33827,pō-cok,1175,0,0,1,,,1.0,n.
10532,pel,4,,32768,pē̆l,1297,1,0,0,4.0,,,n.(2)
10533,pelet,1,,32225,palet,1330,1,1,0,1.0,1.0,,n.(1)
10534,pelle,1,,32768,pē̆l,1297,1,0,0,1.0,,,n.(2)
10536,pelles,4,,32205,pal,1175,1,1,0,4.0,4.0,,n.
10537,peloure,1,,32794,pelūr(e,1325,1,0,0,1.0,,,n.
10538,pelt,14,,32791,pelt,1303,0,1,0,,14.0,,n.
10539,penance,3,,32802,penaunce,1290,1,0,0,3.0,,,n.
10540,penant,1,penaunt,32806,penaunt(e,1249,1,0,0,1.0,,,n.
10541,penaunce,36,,32802,penaunce,1290,1,0,0,36.0,,,n.
10542,[p]enaunce,1,penavnce,32802,penaunce,1290,1,0,0,1.0,,,n.
10543,penaunt,5,,32806,penaunt(e,1249,1,0,0,5.0,,,n.
10545,pende,1,,32814,penden,1330,0,0,1,,,1.0,v.
10546,pended,1,,32814,penden,1330,0,0,1,,,1.0,v.
10553,peni,7,,32818,penī,1121,0,1,0,,7.0,,n.
10554,penies,1,,19861,hal-penī,1225,0,1,0,,1.0,,n.
10555,penis,5,,19861,hal-penī,1225,0,1,0,,5.0,,n.
10556,peniworþ,3,,32845,penī-wō̆rth,1330,0,1,0,,3.0,,n.
10557,pennaunce,1,penaunce,32802,penaunce,1290,1,0,0,1.0,,,n.
10558,penne,1,,32846,penne,1350,1,1,0,1.0,1.0,,n.
10559,pens,2,,32871,pens-lac,1475,0,0,1,,,2.0,n.
10560,pensel,4,,32808,pencel,1350,1,1,0,4.0,4.0,,n.(2)
10562,penyles,1,,32828,penīlē̆s,1330,0,0,1,,,1.0,adj.
10563,peple,10,,32893,pẹ̄ple,1300,1,0,0,10.0,,,n.
10564,per,10,,32901,pẹ̄r,1325,1,0,0,10.0,,,adj.
10565,perauenture,1,,32370,paraventūr(e,1279,1,0,0,1.0,,,adv.
10566,perce,4,,33005,perk(e,1398,1,1,0,4.0,4.0,,n.
10567,perced,4,,45659,thurghpẹ̄rcen,1330,0,0,1,,,4.0,v.
10568,perceiue,2,,32910,perceiven,1330,1,0,0,2.0,,,v.
10569,perceyued,1,,32910,perceiven,1330,1,0,0,1.0,,,v.
10574,pere,5,,32943,perẹ̄,1196,1,0,0,5.0,,,n.(3)
10575,perel,1,,32421,pareil,1295,0,1,0,,1.0,,n.(2)
10576,peres,1,,32941,pē̆re,1187,0,1,0,,1.0,,n.(1)
10577,periil,13,peril,32978,perī̆l,1230,1,0,0,13.0,,,n.
10578,peril,4,,32978,perī̆l,1230,1,0,0,4.0,,,n.
10579,perile,4,,32978,perī̆l,1230,1,0,0,4.0,,,n.
10580,perles,2,,33012,pẹ̄rlē̆s,1276,0,0,1,,,2.0,adj.
10581,perlis,1,,32979,perilǒus,1300,1,0,0,1.0,,,adj.
10582,perre,1,,32943,perẹ̄,1196,1,0,0,1.0,,,n.(3)
10583,pers,2,,33072,Pers(e,1200,1,1,0,2.0,2.0,,n.(2)
10584,persone,5,,33110,persǒun(e,1230,1,1,0,5.0,5.0,,n.(1)
10585,persones,7,,265,acceptǒur of persones,1384,0,1,0,,7.0,,phr.
10586,persoun,6,,33110,persǒun(e,1230,1,1,0,6.0,6.0,,n.(1)
10587,pert,1,,33124,pē̆rt(e,1410,0,0,1,,,1.0,adv.
10588,pertris,1,,32530,partrich(e,1176,1,0,0,1.0,,,n.
10589,pes,58,,33165,pēs,1390,0,0,1,,,58.0,interj.
10590,pese,1,,33168,pēse,1166,0,1,0,,1.0,,n.
10591,pet,1,,33194,pet(e,1425,0,1,0,,1.0,,n.(1)
10594,petes,1,,34171,pot(e,1168,1,1,0,1.0,1.0,,n.(1)
10597,petre,2,,38331,sā̆l-petre,1316,1,1,0,2.0,2.0,,n.
10600,pett,1,pet,33194,pet(e,1425,0,1,0,,1.0,,n.(1)
10602,peyed,1,peyen,50766,vaum-peien,1450,0,0,1,,,1.0,v.
10603,peyn,2,,32728,pein(e,1300,1,0,0,2.0,,,n.
10604,peyne,4,,32728,pein(e,1300,1,0,0,4.0,,,n.
10605,peyned,1,,32734,peinen,1330,1,1,0,1.0,1.0,,v.
10607,peynes,2,,32728,pein(e,1300,1,0,0,2.0,,,n.
10609,peynim,3,,32190,painim(e,1330,1,0,0,3.0,,,adj.
10610,peynimes,1,peynim,32190,painim(e,1330,1,0,0,1.0,,,adj.
10611,peynted,1,,32738,peinten,1275,1,0,0,1.0,,,v.
10612,peys,3,,32750,peis,1300,1,0,0,3.0,,,n.
10616,philosophus,2,,33252,philosophe,1300,1,1,0,2.0,2.0,,n.
10620,pices,3,,33325,pī̆k(e,1154,0,0,1,,,3.0,n.(2)
10621,pich,3,,33288,pich(e,1100,1,1,0,3.0,3.0,,n.(1)
10622,piche,4,,33289,pīche,1475,1,0,0,4.0,,,n.(2)
10623,picher,2,,33291,pichẹ̄̆r(e,1209,1,1,0,2.0,2.0,,n.
10624,pie,16,,33301,pīe,1500,1,0,0,16.0,,,adj.
10625,piece,1,,32690,pēce,1230,1,1,0,1.0,1.0,,n.
10626,pies,1,pien,33414,pīne,1150,0,1,0,,1.0,,n.(1)
10627,pig,1,,33307,pig,1450,0,1,0,,1.0,,n.
10628,piȝt,8,,33283,picchen,1235,1,1,0,8.0,8.0,,v.
10629,piȝte,5,,33283,picchen,1235,1,1,0,5.0,5.0,,v.
10630,pik,1,,33325,pī̆k(e,1154,0,0,1,,,1.0,n.(2)
10633,pike,5,,33325,pī̆k(e,1154,0,0,1,,,5.0,n.(2)
10635,pikes,2,,33325,pī̆k(e,1154,0,0,1,,,2.0,n.(2)
10637,pil,1,,33343,pil,1121,0,1,0,,1.0,,n.
10639,pilche,3,,33346,pilch(e,1225,0,1,0,,3.0,,n.
10640,pile,1,,33354,pīl(e,1150,0,1,0,,1.0,,n.(3)
10641,piler,5,,33361,pī̆lē̆r(e,1225,1,1,0,5.0,5.0,,n.
10642,pilers,3,piler,33361,pī̆lē̆r(e,1225,1,1,0,3.0,3.0,,n.
10643,piles,3,,33363,pīles,1425,0,1,0,,3.0,,n.(1) plural
10644,pilewer,1,,33392,pil-wer,1330,0,1,0,,1.0,,n.
10645,pilgrim,68,,33369,pilgrim,1225,1,0,0,68.0,,,n.
10646,pilgrimage,4,,33370,pilgrimāǧe,1275,1,1,0,4.0,4.0,,n.
10648,pilgrimes,2,pilgrim,33369,pilgrim,1225,1,0,0,2.0,,,n.
10649,pilgrims,4,pilgrim,33369,pilgrim,1225,1,0,0,4.0,,,n.
10650,pilory,1,,33381,pillorī(e,1257,1,1,0,1.0,1.0,,n.
10651,pilt,7,,33387,pilt,1300,0,0,1,,,7.0,n.
10652,piment,5,,33393,pī̆ment,1200,1,1,0,5.0,5.0,,n.
10653,pin,8,,33400,pin,1200,0,1,0,,8.0,,n.
10654,pinacle,1,,33401,pinacle,1330,1,1,0,1.0,1.0,,n.
10655,pinacles,1,pinacle,33401,pinacle,1330,1,1,0,1.0,1.0,,n.
10657,pinche,1,,33405,pinche,1450,0,0,1,,,1.0,n.
10658,pine,73,,33414,pīne,1150,0,1,0,,73.0,,n.(1)
10659,[pine],1,,33414,pīne,1150,0,1,0,,1.0,,n.(1)
10660,pined,1,,33411,pī̆nden,1230,0,1,0,,1.0,,v.
10661,pines,8,,33414,pīne,1150,0,1,0,,8.0,,n.(1)
10662,pingde,2,,33430,pingen,1275,0,1,0,,2.0,,v.
10663,pini,1,,33423,pīnen,1150,0,1,0,,1.0,,v.
10664,pining,3,,33432,pīning(e,1160,0,0,1,,,3.0,ger.
10665,pinnas,1,pina,34983,Prōserpine,1395,0,1,0,,1.0,,n.
10666,pinne,1,,33400,pin,1200,0,1,0,,1.0,,n.
10668,pinnote,3,,33441,pīn-nǒte,1200,0,1,0,,3.0,,n.
10672,pins,1,,32818,penī,1121,0,1,0,,1.0,,n.
10673,pipeing,1,pipen,33464,pīpen,1275,0,1,0,,1.0,,v.
10674,pipes,1,,33460,pīpe,1314,1,0,0,1.0,,,n.(2)
10676,pirchaced,1,,35231,purchā̆sen,1278,1,0,0,1.0,,,v.
10677,pirie,1,,33487,piri(e,1147,0,1,0,,1.0,,n.
10679,pises,3,pisen,33168,pēse,1166,0,1,0,,3.0,,n.
10680,pison,1,,33503,pisan(e,1345,1,0,0,1.0,,,n.
10681,pit,10,,33518,pit,1175,1,1,0,10.0,10.0,,n.
10682,pite,66,,33521,pitẹ̄,1195,1,0,0,66.0,,,n.
10683,pitous,1,,33535,pitǒus,1300,1,1,0,1.0,1.0,,adj.
10684,pitouseliche,2,pitousli,33536,pitǒuslī,1300,0,0,1,,,2.0,adv.
10685,pitt,1,pit,33518,pit,1175,1,1,0,1.0,1.0,,n.
10686,pittes,1,pitten,35369,putten,1225,0,1,0,,1.0,,v.
10687,piþ,1,,33530,pith(e,1200,0,1,0,,1.0,,n.
10688,place,43,,33572,plake,1397,0,1,0,,43.0,,n.
10690,placides,1,placen,33548,plācen,1442,0,0,1,,,1.0,v.
10691,plai,8,,33556,plai,1470,1,0,0,8.0,,,n.
10692,plaid,3,,33739,plight,1175,1,1,0,3.0,3.0,,n.
10693,plaide,1,,33646,plēden,1275,1,0,0,1.0,,,v.
10694,plaiden,1,plaien,33558,plaien,1475,1,0,0,1.0,,,v.
10695,plaie,6,,33737,plīen,1393,1,0,0,6.0,,,v.(1)
10697,plaien,3,,33558,plaien,1475,1,0,0,3.0,,,v.
10698,plain,7,,33562,plain(e,1380,0,0,1,,,7.0,adv.
10699,plaine,1,,33562,plain(e,1380,0,0,1,,,1.0,adv.
10700,plaines,1,,33565,plainnes,1330,1,0,0,1.0,,,n.
10702,plas,27,,33544,plāce,1225,1,1,0,27.0,27.0,,n.
10703,plaster,2,,33603,plā̆stre,1200,1,1,0,2.0,2.0,,n.
10704,plastre,1,,33603,plā̆stre,1200,1,1,0,1.0,1.0,,n.
10705,plat,3,,33610,plat,1300,0,0,1,,,3.0,adv.
10706,plate,3,,33612,plā̆t(e,1275,1,1,0,3.0,3.0,,n.
10707,plater,2,,33616,plater,1325,1,1,0,2.0,2.0,,n.
10708,plates,6,,33612,plā̆t(e,1275,1,1,0,6.0,6.0,,n.
10709,plaunt,1,,33629,plaunt(e,1301,1,1,0,1.0,1.0,,n.(1)
10710,plawe,7,plaue,33653,plei(e,1139,0,1,0,,7.0,,n.
10711,play,63,,33556,plai,1470,1,0,0,63.0,,,n.
10712,playd,7,,33739,plight,1175,1,1,0,7.0,7.0,,n.
10713,playden,1,playen,33558,plaien,1475,1,0,0,1.0,,,v.
10714,playe,3,,33737,plīen,1393,1,0,0,3.0,,,v.(1)
10715,played,1,,33654,pleien,1200,0,1,0,,1.0,,v.(1)
10716,playen,1,,33558,plaien,1475,1,0,0,1.0,,,v.
10717,playes,1,,33654,pleien,1200,0,1,0,,1.0,,v.(1)
10718,playing,5,playen,33558,plaien,1475,1,0,0,5.0,,,v.
10719,playn,4,,33562,plain(e,1380,0,0,1,,,4.0,adv.
10720,pleȝing,1,pleyen,33655,pleien,1425,0,0,1,,,1.0,v.(2)
10721,plei,2,,33653,plei(e,1139,0,1,0,,2.0,,n.
10722,pleiande,1,pleien,33655,pleien,1425,0,0,1,,,1.0,v.(2)
10723,pleid,2,,33655,pleien,1425,0,0,1,,,2.0,v.(2)
10724,pleide,1,pleien,33655,pleien,1425,0,0,1,,,1.0,v.(2)
10725,pleie,2,,33653,plei(e,1139,0,1,0,,2.0,,n.
10726,pleiede,1,,33654,pleien,1200,0,1,0,,1.0,,v.(1)
10727,pleien,2,,33655,pleien,1425,0,0,1,,,2.0,v.(2)
10728,plein,3,,33661,plein,1387,0,0,1,,,3.0,adv.
10729,pleine,2,,33665,pleine,1450,0,0,1,,,2.0,n.(2)
10730,pleined,1,,33667,pleinen,1230,1,0,0,1.0,,,v.
10731,pleines,1,,33565,plainnes,1330,1,0,0,1.0,,,n.
10732,pleint,5,,33671,pleint(e,1230,1,0,0,5.0,,,n.
10733,pleinte,1,,33671,pleint(e,1230,1,0,0,1.0,,,n.
10734,plener,2,,33685,plenē̆r(e,1400,0,0,1,,,2.0,adv.
10735,pleni,1,,33689,plēni-lūne,1475,0,1,0,,1.0,,n.
10736,plente,38,,33692,plentẹ̄,1382,0,0,1,,,38.0,adj.
10737,pley,2,,33653,plei(e,1139,0,1,0,,2.0,,n.
10738,pleyd,8,,33655,pleien,1425,0,0,1,,,8.0,v.(2)
10739,pleyden,1,pleyen,33655,pleien,1425,0,0,1,,,1.0,v.(2)
10740,pleye,6,,33653,plei(e,1139,0,1,0,,6.0,,n.
10742,pleyen,1,,33655,pleien,1425,0,0,1,,,1.0,v.(2)
10743,pley[e]n,1,pleyen,33655,pleien,1425,0,0,1,,,1.0,v.(2)
10744,pleyinge,1,,33659,pleiinge,1382,0,0,1,,,1.0,adv.
10745,pleyn,8,,33661,plein,1387,0,0,1,,,8.0,adv.
10746,pleyne,3,,33665,pleine,1450,0,0,1,,,3.0,n.(2)
10747,pleyned,2,,33667,pleinen,1230,1,0,0,2.0,,,v.
10748,pleyner,1,,33668,pleiner(e,1340,0,0,1,,,1.0,n.
10750,pleynes,2,,33565,plainnes,1330,1,0,0,2.0,,,n.
10752,pleyns,2,pleyn,33661,plein,1387,0,0,1,,,2.0,adv.
10754,pleynt,1,,33671,pleint(e,1230,1,0,0,1.0,,,n.
10755,pliȝt,78,,33735,plicchen,1300,0,1,0,,78.0,,v.
10756,pliȝte,8,,33735,plicchen,1300,0,1,0,,8.0,,v.
10757,pliȝten,3,plighten,33740,plighten,1230,0,1,0,,3.0,,v.
10758,plit,1,,33678,pleit,1387,1,0,0,1.0,,,n.
10759,ploke,1,,33774,pluk(ke,1311,0,0,1,,,1.0,n.
10760,plokken,1,,33776,plukken,1227,0,1,0,,1.0,,v.
10762,plouȝ,3,,33760,plǒugh,1131,0,1,0,,3.0,,n.
10763,ploumes,1,ploume,33767,plǒume,1150,0,1,0,,1.0,,n.
10764,plu,1,,33760,plǒugh,1131,0,1,0,,1.0,,n.
10765,pluk,3,,33774,pluk(ke,1311,0,0,1,,,3.0,n.
10767,poeple,5,,32893,pẹ̄ple,1300,1,0,0,5.0,,,n.
10768,poer,1,,33841,poer,1340,1,0,0,1.0,,,n.
10772,poine,1,,33857,poinẹ̄,1330,1,0,0,1.0,,,n.(2)
10773,point,14,,33861,point-devīs,1425,1,0,0,14.0,,,n.
10774,poin[t],1,puint,33862,pointe,1230,1,0,0,1.0,,,n.(1)
10775,pointes,2,,16205,flaum-point(es,1399,1,1,0,2.0,2.0,,n.
10776,pointles,1,,33872,pointlē̆s,1330,0,0,1,,,1.0,adj.
10777,pointt,1,point,33861,point-devīs,1425,1,0,0,1.0,,,n.
10778,poisoun,2,,33881,poisǒun,1225,1,0,0,2.0,,,n.
10779,pol,1,,33896,pol,1450,0,1,0,,1.0,,n.
10780,polk,2,,33933,polk(e,1300,0,0,1,,,2.0,n.
10782,pomel,4,,33958,pomel,1415,0,0,1,,,4.0,adj.
10783,pomme-garnates,1,pomme-garnat,33956,pō̆me-garnet(e,1330,1,1,0,1.0,1.0,,n.
10784,pompe,1,,33970,pomp(e,1200,1,1,0,1.0,1.0,,n.
10785,pond,1,,34229,pǒund(e,1121,0,1,0,,1.0,,n.(1)
10787,pope,10,,34003,pōpe,1121,1,1,0,10.0,10.0,,n.
10788,popel,2,,34008,pō̆pel,1229,0,1,0,,2.0,,n.(2)
10789,popes,2,popen,34030,poppen,1400,1,0,0,2.0,,,v.(2)
10790,pople,20,,34024,pople,1425,0,0,1,,,20.0,n.(2)
10791,porche,1,,34038,porche,1300,1,0,0,1.0,,,n.
10792,porcian,1,,34042,porciǒun,1316,1,1,0,1.0,1.0,,n.
10793,pore,24,,34046,pōre,1400,0,1,0,,24.0,,n.(2)
10796,porpre,2,,35289,purpur(e,1350,0,0,1,,,2.0,adj.
10799,p[or]rus,1,porren,34067,porren,1398,0,1,0,,1.0,,v.
10800,p[orr]us,1,porren,34067,porren,1398,0,1,0,,1.0,,v.
10801,p[orrus],1,porren,34067,porren,1398,0,1,0,,1.0,,v.
10802,pors,1,,7742,Cink Pors,1325,1,0,0,1.0,,,phr.
10803,portcolice,1,,34082,pō̆rt-colī̆ce,1330,1,0,0,1.0,,,n.
10804,porter,30,,34086,portē̆r,1183,1,1,0,30.0,30.0,,n.
10805,porteres,1,,34087,porteres(se,1303,0,0,1,,,1.0,n.(1)
10808,portingale,1,,34094,Portingāl(e,1375,1,1,0,1.0,1.0,,n.
10810,portreue,2,,34112,pō̆rt-rẹ̄ve,1148,0,1,0,,2.0,,n.
10811,portreues,1,portreuen,34112,pō̆rt-rẹ̄ve,1148,0,1,0,,1.0,,n.
10813,poruaid,1,porueid,35324,purveien,1290,1,0,0,1.0,,,v.
10814,poste,1,,34255,pǒustẹ̄,1275,1,0,0,1.0,,,n.
10815,postern,1,,34156,postern(e,1242,1,1,0,1.0,1.0,,n.
10816,postes,2,,34147,pō̆st,1223,1,1,0,2.0,2.0,,n.(1)
10817,pot,3,,34165,pō̆t,1372,0,0,1,,,3.0,n.
10819,pouder,1,,34203,pǒudre,1260,1,0,0,1.0,,,n.(1)
10820,poudre,3,,34203,pǒudre,1260,1,0,0,3.0,,,n.(1)
10821,pouer,76,,34209,pǒuē̆r(e,1300,1,0,0,76.0,,,n.
10822,pouere,1,,34209,pǒuē̆r(e,1300,1,0,0,1.0,,,n.
10823,pouerer,1,,34264,povre,1163,1,0,0,1.0,,,adj.
10824,pouerlich,2,pouerli,34260,poverlī,1475,0,0,1,,,2.0,adj.
10825,pouerliche,1,pouerli,34260,poverlī,1475,0,0,1,,,1.0,adj.
10826,pouert,2,,34261,povertẹ̄,1225,1,0,0,2.0,,,n.
