stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;tre200m0;ure200m0;sre000m0;tre200mn;tre200mx
SMA;192308;-;-;39;952.0;63.5;17.8;71.7;16902;7.3;35.6
SMA;192309;-;-;48;953.8;73.1;13.9;80.8;11526;4.0;29.0
SMA;192310;-;-;74;948.7;132.7;11.2;84.5;6120;0.0;26.0
SMA;192311;-;-;81;944.8;117.1;3.8;85.8;3408;-5.3;13.8
SMA;192312;-;-;90;948.0;147.3;0.5;85.5;1434;-11.0;7.7
SMA;192401;-;-;82;951.3;34.8;-1.7;89.0;2472;-9.2;8.7
SMA;192402;-;-;86;946.2;25.1;-1.7;80.9;2232;-11.2;8.0
SMA;192403;-;-;57;945.9;50.0;4.1;72.2;9216;-5.8;19.0
SMA;192404;-;-;81;946.4;130.5;8.5;73.5;7206;-0.8;26.7
SMA;192405;-;-;69;950.8;122.3;14.0;75.4;10860;2.2;29.7
SMA;192406;-;-;61;951.2;167.5;15.4;77.7;12084;7.0;28.0
SMA;192407;-;-;56;950.6;129.4;17.3;75.2;13014;7.7;32.3
SMA;192408;-;-;76;950.1;171.7;14.2;79.0;8610;4.0;31.6
SMA;192409;-;-;65;950.4;40.7;14.0;79.2;8814;5.0;29.0
SMA;192410;-;-;69;951.6;77.0;9.8;81.3;6378;3.3;20.5
SMA;192411;-;-;87;953.3;10.8;3.8;83.3;2562;-5.5;21.7
SMA;192412;-;-;89;954.6;23.4;0.6;88.2;1752;-7.3;10.5
SMA;192501;-;-;75;962.4;55.2;1.9;82.4;3804;-5.4;15.6
SMA;192502;-;-;63;946.9;43.8;3.8;75.4;6426;-2.0;18.3
SMA;192503;-;-;78;949.4;33.1;1.7;76.5;5082;-9.2;15.0
SMA;192504;-;-;70;945.7;99.0;8.7;76.1;8004;0.7;23.6
SMA;192505;-;-;58;947.5;59.4;13.3;68.2;11586;0.3;28.3
SMA;192506;-;-;48;951.0;66.3;16.6;61.6;16584;6.7;31.6
SMA;192507;-;-;65;950.3;159.0;17.4;73.4;12810;8.2;32.6
SMA;192508;-;-;62;951.8;123.4;16.6;79.6;11760;7.3;33.8
SMA;192509;-;-;71;951.6;125.4;11.6;79.5;8820;2.5;26.0
SMA;192510;-;-;72;950.5;29.6;9.6;83.2;5670;-2.5;22.7
SMA;192511;-;-;92;946.4;64.2;2.5;82.5;1026;-9.6;21.0
SMA;192512;-;-;84;947.6;140.3;1.0;77.7;2880;-13.8;16.0
SMA;192601;-;-;72;950.3;70.9;0.4;81.9;4164;-12.5;11.0
SMA;192602;-;-;73;949.3;38.5;5.4;84.8;4530;-1.7;15.0
SMA;192603;-;-;76;950.7;62.1;5.2;79.1;5490;-3.5;19.5
SMA;192604;-;-;58;947.4;45.2;10.4;69.0;11142;0.6;28.4
SMA;192605;-;-;72;945.7;178.9;11.2;76.6;8574;-0.3;29.6
SMA;192606;-;-;67;948.9;168.0;13.6;79.5;10398;5.2;28.3
SMA;192607;-;-;69;951.2;126.2;17.1;75.7;10560;8.9;31.5
SMA;192608;-;-;45;954.2;51.0;17.1;76.4;15186;8.0;30.6
SMA;192609;-;-;46;955.3;43.8;16.1;80.1;13290;4.5;30.0
SMA;192610;-;-;69;947.9;113.7;9.7;83.1;6186;-1.6;23.2
SMA;192611;-;-;77;945.3;43.6;5.6;89.0;4055;-5.0;21.2
SMA;192612;-;-;88;954.5;28.6;-0.5;89.1;924;-9.4;7.6
SMA;192701;-;-;89;948.7;80.9;1.0;88.4;1632;-5.5;8.1
SMA;192702;-;-;71;953.2;72.7;0.5;82.9;4890;-8.8;13.6
SMA;192703;-;-;67;946.4;115.9;5.6;76.6;7182;-2.7;19.0
SMA;192704;-;-;77;949.2;109.2;9.1;71.5;8874;-1.0;24.6
SMA;192705;-;-;60;950.1;79.7;13.6;69.7;14862;1.6;27.4
SMA;192706;-;-;59;950.3;131.9;15.9;71.3;14436;5.5;31.0
SMA;192707;-;-;61;949.7;133.0;17.9;74.5;14328;8.5;32.6
SMA;192708;-;-;62;951.5;202.0;16.4;78.3;12738;6.4;32.6
SMA;192709;-;-;68;948.8;155.0;14.1;83.2;8706;5.3;28.0
SMA;192710;-;-;61;953.4;29.3;8.8;79.6;8202;0.8;20.6
SMA;192711;-;-;83;949.6;48.3;4.3;85.8;3060;-5.7;19.2
SMA;192712;-;-;90;944.9;32.9;-0.5;85.5;1548;-16.8;12.4
SMA;192801;-;-;85;952.9;52.5;2.5;81.2;2256;-6.0;10.2
SMA;192802;-;-;57;956.5;72.5;3.3;75.3;7452;-6.5;12.0
SMA;192803;-;-;64;945.2;50.4;5.0;74.4;8034;-5.2;19.8
SMA;192804;-;-;63;944.0;78.8;8.7;70.6;10008;-0.6;25.5
SMA;192805;-;-;68;945.6;120.4;10.7;73.3;10824;0.0;28.0
SMA;192806;-;-;59;951.5;81.0;16.3;70.2;14856;5.7;31.5
SMA;192807;-;-;38;954.3;25.4;21.1;62.9;20592;10.8;36.4
SMA;192808;-;-;57;952.0;143.4;18.4;73.4;13110;9.0;33.5
SMA;192809;-;-;62;952.5;85.1;13.9;84.3;8640;2.5;29.0
SMA;192810;-;-;65;950.6;60.8;9.1;84.3;7152;-1.2;22.0
SMA;192811;-;-;82;946.6;120.8;6.0;87.0;2994;-0.4;16.3
SMA;192812;-;-;86;950.9;79.6;0.6;89.5;2010;-7.4;10.3
SMA;192901;-;-;82;954.3;34.6;-4.5;86.9;2646;-14.8;7.4
SMA;192902;-;-;64;949.6;18.6;-6.7;79.3;6330;-24.2;10.5
SMA;192903;-;-;52;956.7;25.2;4.3;74.1;11118;-10.6;19.4
SMA;192904;-;-;73;946.1;118.1;6.2;70.0;8166;-6.3;24.6
SMA;192905;-;-;57;949.1;57.2;13.7;70.6;12552;3.7;30.6
SMA;192906;-;-;64;951.5;129.4;17.0;69.4;13050;7.5;29.7
SMA;192907;-;-;48;953.4;123.0;18.8;69.6;17502;8.0;35.2
SMA;192908;-;-;55;952.5;87.6;17.4;80.0;12840;8.0;30.5
SMA;192909;-;-;36;954.7;64.2;17.1;73.5;14346;3.0;31.6
SMA;192910;-;-;74;948.5;112.3;10.3;80.2;5562;-0.6;26.2
SMA;192911;-;-;80;948.1;39.2;4.6;86.6;3738;-3.0;14.4
SMA;192912;-;-;76;950.7;110.8;3.8;79.1;3570;-9.0;14.8
SMA;193001;-;-;78;949.4;33.3;1.8;91.0;3954;-3.1;12.2
SMA;193002;-;-;67;947.9;17.9;0.4;81.9;5700;-8.5;13.7
SMA;193003;-;-;66;946.6;74.1;5.6;79.9;7092;-3.0;18.5
SMA;193004;-;-;72;941.1;168.3;9.5;74.3;8574;0.5;26.3
SMA;193005;-;-;78;948.9;181.7;12.0;76.4;8442;2.7;27.5
SMA;193006;-;-;61;950.4;80.6;19.2;71.4;16152;11.0;30.5
SMA;193007;-;-;74;948.7;250.9;16.8;76.5;11238;7.2;32.8
SMA;193008;-;-;59;952.7;129.0;17.1;79.4;12774;7.5;31.5
SMA;193009;-;-;73;951.1;69.7;14.8;82.8;7398;6.9;29.0
SMA;193010;-;-;79;949.9;143.0;9.4;84.9;4512;2.6;19.6
SMA;193011;-;-;78;950.6;117.2;7.2;79.1;4854;-3.3;19.2
SMA;193012;-;-;83;948.5;46.7;1.6;86.1;2334;-5.4;11.3
SMA;193101;-;1;78;947.3;98.0;0.4;86.2;2850;-10.7;12.5
SMA;193102;-;11;84;945.9;89.0;-0.4;82.8;3414;-10.9;9.9
SMA;193103;-;12;59;945.4;128.7;1.5;68.1;10020;-8.5;16.4
SMA;193104;-;0;67;945.8;84.9;7.8;71.8;9282;-4.6;21.5
SMA;193105;-;0;63;946.9;119.6;15.5;70.0;13062;2.4;32.4
SMA;193106;-;0;51;952.6;137.5;18.4;71.0;16740;7.4;35.6
SMA;193107;-;0;70;949.8;187.5;17.2;76.9;12198;8.3;32.4
SMA;193108;-;0;70;948.6;166.0;15.7;82.3;10008;6.4;30.6
SMA;193109;-;0;72;952.4;91.8;10.1;83.3;6714;-0.3;24.4
SMA;193110;-;0;55;953.2;65.5;8.2;80.0;10002;-0.9;22.9
SMA;193111;-;0;77;948.9;17.5;5.4;87.1;4158;-1.9;16.4
SMA;193112;-;0;79;956.9;53.5;-0.3;84.3;3690;-11.0;12.4
SMA;193201;-;0;84;960.1;50.5;0.5;90.0;2100;-10.4;11.5
SMA;193202;-;1;51;954.7;8.1;-2.8;77.8;8688;-16.0;8.5
SMA;193203;-;2;57;946.8;105.6;2.4;74.2;9072;-9.0;17.1
SMA;193204;-;0;67;944.3;69.9;7.6;69.7;9930;-1.8;24.2
SMA;193205;-;0;73;947.0;124.1;12.2;73.1;10116;2.4;30.4
SMA;193206;-;0;66;949.9;94.9;15.4;70.8;12570;6.3;29.3
SMA;193207;-;0;73;948.5;238.1;17.1;78.2;9654;8.9;30.0
SMA;193208;-;0;51;954.1;95.3;19.6;75.1;15552;11.1;34.0
SMA;193209;-;0;67;950.5;47.5;17.1;77.4;9288;9.8;29.3
SMA;193210;-;0;76;945.8;97.3;9.7;77.5;5682;1.0;20.0
SMA;193211;-;0;88;952.9;47.1;5.1;84.9;2448;0.1;14.8
SMA;193212;-;0;88;954.8;13.2;0.4;88.4;2310;-4.1;8.0
SMA;193301;-;2;82;952.9;41.0;-2.6;82.1;2358;-11.1;6.9
SMA;193302;-;2;69;948.7;59.1;1.0;77.7;5814;-10.3;16.2
SMA;193303;-;0;58;950.7;45.4;5.9;74.2;10344;-2.6;20.1
SMA;193304;-;0;65;951.0;71.3;9.3;68.6;9702;-1.2;23.6
SMA;193305;-;0;75;948.4;198.4;11.5;75.6;9306;4.0;25.2
SMA;193306;-;0;71;945.9;190.2;13.9;73.7;11016;5.9;27.2
SMA;193307;-;0;49;954.1;94.8;19.1;70.9;17268;7.4;33.5
SMA;193308;-;0;43;953.1;61.0;19.0;71.2;16650;8.5;34.6
SMA;193309;-;0;59;951.3;83.4;14.9;78.7;10614;5.5;25.9
SMA;193310;-;0;70;948.8;110.3;9.9;82.5;6348;0.3;25.9
SMA;193311;-;0;86;943.8;69.4;3.4;83.9;2082;-2.4;13.0
SMA;193312;-;1;95;948.1;7.7;-3.8;82.8;978;-13.3;5.3
SMA;193401;-;2;94;955.9;77.6;-0.2;84.1;1164;-8.9;9.4
SMA;193402;-;2;48;957.6;8.7;0.3;75.0;8160;-12.0;14.0
SMA;193403;-;0;69;941.4;52.6;4.7;77.1;7170;-3.4;18.4
SMA;193404;-;0;51;943.6;23.0;11.8;63.8;13596;-1.6;31.3
SMA;193405;-;0;52;950.9;43.0;15.2;64.2;15456;5.5;27.5
SMA;193406;-;0;59;950.1;162.9;16.7;67.6;13452;8.3;31.6
SMA;193407;-;0;47;950.9;98.2;19.1;66.9;17604;10.5;33.6
SMA;193408;-;0;68;949.1;179.5;16.5;77.6;10308;7.6;31.4
SMA;193409;-;0;54;953.4;122.2;16.0;81.1;11412;6.1;29.5
SMA;193410;-;0;68;952.7;102.2;9.6;79.5;7764;0.5;25.0
SMA;193411;-;0;75;949.5;23.4;3.1;82.5;4452;-3.6;14.0
SMA;193412;-;0;94;945.2;75.7;4.5;86.1;1170;-1.5;13.5
SMA;193501;-;5;85;952.1;45.2;-1.6;75.6;2730;-10.5;6.9
SMA;193502;-;0;80;944.8;166.6;2.4;69.5;4068;-10.9;13.8
SMA;193503;-;0;56;952.7;32.8;3.8;66.3;10896;-11.1;20.5
SMA;193504;-;0;79;945.3;136.9;7.7;67.5;6090;-1.3;24.8
SMA;193505;-;0;65;947.4;105.0;11.7;67.7;12750;-0.2;24.5
SMA;193506;-;0;54;951.8;88.5;18.5;65.4;16662;7.6;34.0
SMA;193507;-;0;44;953.0;75.8;19.8;60.5;18198;9.2;32.8
SMA;193508;-;0;53;950.4;94.9;16.8;73.5;12804;7.7;32.1
SMA;193509;-;0;51;951.8;100.9;15.0;74.2;12738;4.1;28.4
SMA;193510;-;0;88;948.0;190.4;9.3;82.7;3006;0.4;22.1
SMA;193511;-;0;76;946.4;50.8;5.5;79.7;4704;-3.0;15.9
SMA;193512;-;11;87;940.0;119.4;-0.4;83.3;1746;-9.1;10.3
SMA;193601;-;0;81;942.1;75.2;4.2;77.5;2832;-2.7;12.7
SMA;193602;-;0;76;941.2;50.5;1.7;77.5;4824;-11.7;14.4
SMA;193603;-;0;60;945.1;33.5;6.8;69.2;9948;-2.6;21.2
SMA;193604;-;0;80;943.7;164.4;8.2;72.1;5838;-1.2;22.0
SMA;193605;-;0;61;945.5;101.4;13.6;69.8;12768;4.8;26.3
SMA;193606;-;0;77;950.1;161.9;16.0;72.4;10146;4.1;31.1
SMA;193607;-;0;68;950.3;231.8;16.9;72.8;10722;10.1;32.1
SMA;193608;-;0;51;953.8;80.6;17.0;72.9;14814;9.7;29.3
SMA;193609;-;0;72;951.9;183.7;14.2;79.4;7104;1.8;30.3
SMA;193610;-;0;73;951.4;76.6;6.5;76.9;6534;0.0;17.8
SMA;193611;-;0;86;949.3;54.0;4.6;83.6;2538;-3.2;14.0
SMA;193612;-;0;86;956.1;41.0;2.0;86.4;2202;-3.2;13.2
SMA;193701;-;0;71;949.1;75.8;1.4;83.0;4116;-5.8;10.9
SMA;193702;-;0;82;942.9;137.1;4.0;77.6;2238;-2.5;16.5
SMA;193703;-;0;76;939.3;106.0;4.0;73.3;5208;-4.2;15.6
SMA;193704;-;0;71;945.2;106.1;8.7;68.7;7938;0.6;20.2
SMA;193705;-;0;56;950.7;73.7;15.2;65.9;13260;4.7;30.0
SMA;193706;-;0;61;951.0;99.6;17.6;66.9;12828;8.0;34.8
SMA;193707;-;0;61;951.3;74.8;18.4;68.8;13488;8.8;31.1
SMA;193708;-;0;63;950.9;94.3;17.7;74.2;10686;10.0;33.7
SMA;193709;-;0;66;949.3;163.6;13.6;82.7;7110;5.6;29.5
SMA;193710;-;0;67;949.4;46.3;9.4;82.6;6114;1.2;23.6
SMA;193711;-;0;70;948.9;56.4;4.0;83.0;4650;-4.5;12.5
SMA;193712;-;1;81;945.2;43.8;0.1;81.2;2370;-7.6;7.4
SMA;193801;-;2;88;949.8;125.2;1.5;80.3;2574;-12.6;12.4
SMA;193802;-;3;67;955.5;30.0;0.8;76.2;6102;-6.3;9.5
SMA;193803;-;0;34;958.5;37.6;8.0;64.5;14394;-2.7;21.2
SMA;193804;-;0;54;952.1;26.7;6.2;63.9;11778;-2.3;23.0
SMA;193805;-;0;62;947.5;102.5;11.4;67.1;10908;-1.0;27.1
SMA;193806;-;0;54;952.8;132.8;17.6;67.9;14814;5.6;32.8
SMA;193807;-;0;61;951.6;193.6;17.2;75.5;13074;9.2;31.9
SMA;193808;-;0;60;949.0;171.0;17.3;78.8;12162;6.8;32.3
SMA;193809;-;0;62;951.3;100.6;14.8;80.6;10632;4.8;25.2
SMA;193810;-;0;66;950.6;40.6;9.5;78.0;7986;0.2;24.5
SMA;193811;-;0;77;951.5;35.6;6.5;82.6;4530;-0.3;15.8
SMA;193812;-;3;85;945.8;55.2;-1.7;84.0;1302;-12.8;9.2
SMA;193901;-;4;81;943.7;55.0;2.2;79.1;3618;-4.6;12.7
SMA;193902;-;0;69;954.4;15.5;1.6;76.1;5430;-7.0;19.3
SMA;193903;-;4;74;946.6;120.2;2.4;74.9;5106;-6.2;17.2
SMA;193904;-;0;72;947.4;44.3;10.4;67.9;9012;1.6;25.3
SMA;193905;-;0;85;946.1;255.2;10.0;78.3;4242;2.4;20.5
SMA;193906;-;0;60;949.3;108.9;16.6;71.6;12462;7.0;30.1
SMA;193907;-;0;59;951.2;131.5;17.1;71.5;14190;7.7;31.3
SMA;193908;-;0;63;950.8;123.0;17.8;75.5;12174;10.1;27.8
SMA;193909;-;0;67;950.1;122.6;13.4;82.7;7410;1.3;28.1
SMA;193910;-;0;89;945.1;216.6;8.0;86.2;2094;-1.8;22.0
SMA;193911;-;0;85;950.9;101.2;6.4;82.4;2850;-4.6;18.3
SMA;193912;-;1;89;948.3;66.6;-0.7;84.7;2022;-12.2;14.3
SMA;194001;-;3;83;947.5;55.1;-5.5;80.8;2826;-16.9;4.6
SMA;194002;-;6;81;946.7;78.4;0.2;82.5;3102;-15.7;13.5
SMA;194003;-;0;63;948.4;81.2;4.9;68.2;7644;-6.3;18.8
SMA;194004;-;0;64;947.0;84.3;9.4;67.6;9960;-1.7;26.5
SMA;194005;-;0;59;947.2;152.6;12.7;69.0;13146;1.1;26.4
SMA;194006;-;0;58;949.5;122.8;16.2;66.5;13140;7.0;28.6
SMA;194007;-;0;59;950.5;164.2;16.6;72.0;12834;8.2;29.5
SMA;194008;-;0;50;954.1;134.3;16.0;71.4;14142;4.7;29.7
SMA;194009;-;0;61;951.4;234.6;14.2;78.6;9576;4.3;28.1
SMA;194010;-;0;82;946.5;56.9;8.7;85.8;3426;-1.5;19.3
SMA;194011;-;0;72;948.2;122.6;5.5;78.9;3864;-1.8;19.6
SMA;194012;-;7;92;951.8;92.7;-3.4;81.1;804;-12.7;8.9
SMA;194101;-;6;85;940.7;76.7;-2.9;84.7;1824;-12.3;12.3
SMA;194102;-;2;77;939.6;54.4;1.7;79.4;4590;-7.3;12.2
SMA;194103;-;0;54;946.3;53.9;5.9;66.8;10134;-4.4;16.9
SMA;194104;-;0;71;945.2;71.1;7.0;68.1;8141;-3.4;20.8
SMA;194105;-;0;71;946.4;155.0;9.6;67.8;9768;-2.0;20.7
SMA;194106;-;0;53;951.5;90.4;17.1;64.8;14646;5.5;31.4
SMA;194107;-;0;60;951.0;88.7;19.5;66.1;16170;10.3;32.6
SMA;194108;-;0;67;949.8;217.8;16.1;72.6;10860;8.0;29.0
SMA;194109;-;0;54;955.5;13.6;13.5;72.2;11484;3.3;27.0
SMA;194110;-;0;82;952.6;91.2;8.4;77.8;4098;-2.0;20.8
SMA;194111;-;0;87;949.4;57.1;3.0;82.1;1992;-2.9;13.6
SMA;194112;-;1;81;956.8;43.0;0.8;77.3;2964;-12.8;13.0
SMA;194201;-;14;92;946.5;114.4;-4.8;81.4;1578;-15.2;5.8
SMA;194202;-;38;90;945.5;26.0;-3.3;77.9;1962;-12.6;9.5
SMA;194203;-;4;73;947.1;77.5;5.4;75.4;6834;-4.4;19.0
SMA;194204;-;0;60;947.2;60.7;9.3;62.6;11448;-0.1;20.7
SMA;194205;-;0;66;949.3;97.9;13.3;66.1;12594;0.6;29.3
SMA;194206;-;0;53;951.6;110.6;16.8;61.9;16116;6.2;32.7
SMA;194207;-;0;61;951.6;118.5;18.0;63.4;13968;8.5;32.5
SMA;194208;-;0;51;952.1;147.5;17.7;68.3;13956;8.4;31.0
SMA;194209;-;0;53;951.0;53.8;16.6;68.7;12756;4.6;30.0
SMA;194210;-;0;66;951.9;58.2;12.1;80.6;8502;4.4;25.5
SMA;194211;-;0;83;953.6;44.9;2.9;82.0;2982;-6.1;16.5
SMA;194212;-;0;82;952.0;23.5;1.1;85.6;2466;-5.5;9.5
SMA;194301;-;6;84;947.0;76.8;0.2;85.2;2892;-8.5;12.8
SMA;194302;-;0;56;957.0;49.5;3.0;74.2;7164;-5.2;15.9
SMA;194303;-;0;51;951.0;58.9;7.3;68.8;11274;-2.2;19.9
SMA;194304;-;0;53;954.4;42.5;10.6;65.2;12540;0.0;26.7
SMA;194305;-;0;62;951.8;56.0;14.6;64.4;13506;1.9;29.3
SMA;194306;-;0;67;954.0;108.6;15.3;70.2;11466;6.8;29.5
SMA;194307;-;0;51;950.8;123.2;18.7;67.2;16110;9.1;33.4
SMA;194308;-;0;47;952.1;27.6;19.6;62.8;15258;11.4;36.2
SMA;194309;-;0;73;951.1;130.7;15.3;76.4;8070;4.4;32.0
SMA;194310;-;0;60;950.6;0.8;11.2;81.4;8046;1.7;22.2
SMA;194311;-;0;87;948.6;79.0;3.4;81.6;2682;-4.0;14.3
SMA;194312;-;0;93;953.4;15.9;1.2;88.6;1092;-4.0;10.2
SMA;194401;-;1;77;958.7;72.9;2.2;83.3;3468;-8.6;13.6
SMA;194402;-;12;83;946.0;92.4;-1.6;82.6;2382;-9.0;14.6
SMA;194403;-;6;80;949.0;56.2;1.9;75.8;5526;-5.8;15.4
