stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
BAS;178711;-;-;-;-;-;-;4.6;-;-;-
BAS;178712;-;-;-;-;-;-;3.9;-;-;-
BAS;178801;-;-;-;-;-;-;1.1;-;-;-
BAS;178802;-;-;-;-;-;-;3.8;-;-;-
BAS;178803;-;-;-;-;-;-;5.6;-;-;-
BAS;178804;-;-;-;-;-;-;9.8;-;-;-
BAS;178805;-;-;-;-;-;-;14.8;-;-;-
BAS;178806;-;-;-;-;-;-;17.2;-;-;-
BAS;178807;-;-;-;-;-;-;19.5;-;-;-
BAS;178808;-;-;-;-;-;-;17.2;-;-;-
BAS;178809;-;-;-;-;-;-;16.0;-;-;-
BAS;178810;-;-;-;-;-;-;8.3;-;-;-
BAS;178811;-;-;-;-;-;-;0.3;-;-;-
BAS;178812;-;-;-;-;-;-;-9.6;-;-;-
BAS;178901;-;-;-;-;-;-;-1.8;-;-;-
BAS;178902;-;-;-;-;-;-;3.2;-;-;-
BAS;178903;-;-;-;-;-;-;1.1;-;-;-
BAS;178904;-;-;-;-;-;-;9.9;-;-;-
BAS;178905;-;-;-;-;-;-;15.4;-;-;-
BAS;178906;-;-;-;-;-;-;14.3;-;-;-
BAS;178907;-;-;-;-;-;-;17.2;-;-;-
BAS;178908;-;-;-;-;-;-;17.7;-;-;-
BAS;178909;-;-;-;-;-;-;13.6;-;-;-
BAS;178910;-;-;-;-;-;-;8.5;-;-;-
BAS;178911;-;-;-;-;-;-;3.0;-;-;-
BAS;178912;-;-;-;-;-;-;1.5;-;-;-
BAS;179001;-;-;-;-;-;-;0.7;-;-;-
BAS;179002;-;-;-;-;-;-;2.7;-;-;-
BAS;179003;-;-;-;-;-;-;4.8;-;-;-
BAS;179004;-;-;-;-;-;-;8.0;-;-;-
BAS;179005;-;-;-;-;-;-;14.3;-;-;-
BAS;179006;-;-;-;-;-;-;17.0;-;-;-
BAS;179007;-;-;-;-;-;-;16.8;-;-;-
BAS;179008;-;-;-;-;-;-;18.4;-;-;-
